AverageAction,PolicyRegParamNorm,StdReturn,steps,AverageAbsQYDiff,AverageReturn,AverageAbsY,AverageAbsQ,AveragePolicySurr,AverageQ,MinReturn,AverageQLoss,AverageY,AverageDiscountedReturn,MaxReturn,QFunRegParamNorm
0.994623168549,11.9739857508,177.740296894,300,2.66224182717,-637.563453642,4.09254294037,3.82617946,3.42960518811,-3.82613565476,-1517.81063728,57.9884490169,-3.89977026153,-402.012003486,-355.490153528,13.1012023759
0.990471627885,12.0618495962,163.609962078,600,3.05179467534,-604.577470148,5.88921407602,5.19749845572,4.93764011621,-5.17972230995,-1096.77610592,87.4064062781,-5.31537482921,-386.581428192,-345.683554291,20.0059743881
0.229691026613,13.3915828324,186.25470395,900,3.06490441902,-490.642156029,7.66310091779,7.09292769165,6.31439142544,-7.04233638582,-792.739201157,97.5158467882,-7.05387689643,-220.195573264,-73.3824667837,23.6989713307
0.270575024732,14.2167574157,181.406846087,1200,2.95484308545,-528.73283945,7.8269794598,7.23428116573,5.80459480375,-7.11690703629,-851.49084012,89.4812368248,-7.22767945093,-256.694070466,-165.835261515,27.3112926976
0.137500475206,14.8745719263,164.753430237,1500,2.36876035926,-470.170081429,7.96453781098,7.50150544493,5.87721397591,-7.27204759818,-831.773638251,53.1683605589,-7.31200287984,-173.630178589,-227.500398901,30.0249128065
0.14102154439,15.8409946319,109.018627226,1800,2.34110154899,-340.918815981,8.73781642053,8.44576651791,6.29473039487,-8.14233009709,-558.21533911,43.870270227,-8.1840499997,-113.734103649,-105.659598928,32.4992656453
0.143800594574,16.4720844333,75.8636375924,2100,2.07155371439,-426.267814666,8.80099339823,8.58455047607,6.21387012783,-8.15677873434,-571.136875311,34.3446617325,-8.16454533265,-143.283469172,-195.229875686,33.7843655799
0.186389816467,16.9447821249,12.2384877847,2400,1.92741790986,-27.3188345483,8.62780976436,8.34469502925,6.06140749611,-7.95383789344,-59.8902410254,30.8222388086,-8.01245281522,0.0884331937718,-7.86551082851,35.243006413
0.205164199198,17.5817298538,27.7963920146,2700,2.01339123391,-35.1006073965,8.72257125462,8.48370369868,5.78400454787,-8.01359318235,-121.852065525,31.2127441071,-7.99823667547,-4.08845974128,3.6402719742,36.9980666503
0.224937112309,18.0334856948,25.7010493268,3000,1.98154974208,-37.4812836939,8.53861444502,8.22853054724,5.46547751562,-7.64461537404,-116.146917896,31.1050489898,-7.67576144488,-1.67701497812,5.71354187456,38.5064230685
0.233775516998,18.392681151,16.747068167,3300,1.78534759262,-37.4517894018,8.24573585343,7.90248648136,5.12988652284,-7.26764702689,-66.8557922877,23.4657031463,-7.29472744171,-3.9602438414,-12.360923947,39.1670611982
0.276051821381,18.8743603959,16.7016929488,3600,1.62364417333,-21.9978325153,8.06234167179,7.76651841324,5.01450992192,-7.01526620458,-51.1134089617,19.4966335595,-7.01274516004,1.94315994669,14.0284604844,40.0366431935
0.321047048057,19.3563567518,18.8569761225,3900,1.71992827854,-43.6059207756,7.66964972573,7.26796966017,4.24712205684,-6.22803769864,-77.6849618097,21.9837508472,-6.23587823287,-7.08710475967,-6.75313131833,40.9091019444
0.271826935222,19.5827512897,72.9638109336,4200,1.62030074019,-133.434326569,7.91939552089,7.59831759151,4.29269768763,-6.31697076815,-249.298095767,16.5531525815,-6.31846198286,-29.5151667896,-45.0243052534,41.7977172173
